spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
7iQXYTyuG13aoeHxGG28Nh,PERRO NEGRO,"Bad Bunny, Feid",2,0,0,VE,2024-02-14,96,True,162767,nadie sabe lo que va a pasar mañana,2023-10-13,0.911,0.778,5,-2.248,1,0.262,0.0887,2.16e-05,0.179,0.345,96.057,4
0R6NfOiLzLj4O5VbYSJAjf,La Diabla,Xavi,3,0,0,VE,2024-02-14,99,False,172264,La Diabla,2023-11-30,0.751,0.819,11,-4.372,0,0.0409,0.255,0.0,0.236,0.697,131.842,3
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",4,0,2,VE,2024-02-14,93,True,172797,MAÑANA SERÁ BONITO (BICHOTA SEASON),2023-08-10,0.841,0.738,7,-7.455,0,0.307,0.52,0.0,0.0892,0.484,169.918,4
7iUtQNMRB8ZkKC4AmEuCJC,LA FALDA,Myke Towers,5,0,3,VE,2024-02-14,92,True,174229,LVEU: VIVE LA TUYA...NO LA MIA,2023-09-18,0.8,0.738,7,-4.26,1,0.0691,0.372,0.00877,0.19,0.267,103.008,4
6VciS3dRMpZhJiDxT8ArFi,"Young Miko: Bzrp Music Sessions, Vol. 58","Bizarrap, Young Miko",6,0,-2,VE,2024-02-14,95,False,187172,"Young Miko: Bzrp Music Sessions, Vol. 58",2024-01-10,0.704,0.571,7,-8.212,0,0.156,0.588,0.0,0.117,0.443,96.016,4
505v13epFXodT9fVAJ6h8k,AMARGURA,KAROL G,7,0,2,VE,2024-02-14,90,True,170480,MAÑANA SERÁ BONITO,2023-02-24,0.92,0.696,6,-3.356,0,0.0742,0.183,0.0,0.149,0.545,106.966,4
6XbtvPmIpyCbjuT0e8cQtp,Columbia,Quevedo,8,1,-1,VE,2024-02-14,92,False,186000,Columbia,2023-07-07,0.668,0.712,5,-5.927,1,0.0381,0.369,2.13e-05,0.108,0.264,100.02,4
1hZsWUnLbqRw09jLAMQSsb,CLASSY 101,"Feid, Young Miko",9,-1,1,VE,2024-02-14,86,True,195586,FERXXOCALIPSIS,2023-12-01,0.858,0.665,11,-4.772,1,0.152,0.126,0.0,0.119,0.659,100.09,4
5QtB74eCS2YzHvEfSlh8MG,Hey Lil Mama,"Eladio Carrion, Rauw Alejandro",10,0,-5,VE,2024-02-14,85,False,216338,Sol María,2024-01-19,0.458,0.52,1,-6.902,0,0.175,0.58,5.98e-05,0.248,0.38,141.636,4
4CUWxHauVJriW776t5lyCJ,CARACAS EN EL 2000,"ELENA ROSE, Danny Ocean, Jerry Di",11,0,2,VE,2024-02-14,70,False,227784,CARACAS EN EL 2000,2023-10-26,0.85,0.71,2,-6.834,1,0.0455,0.563,0.0,0.0944,0.782,117.99,4
357iDuZ0IXAAg3Aj7UszqO,Buscando Money,"TWENTY SIX, Tayson Kryss",12,1,23,VE,2024-02-14,84,False,150000,Buscando Money,2023-07-21,0.817,0.812,9,-6.674,0,0.057,0.0895,0.536,0.0669,0.725,128.028,4
7JwdbqIpiuWvGbRryKSuBz,Es un Secreto,Plan B,13,-1,4,VE,2024-02-14,72,False,190560,House Of Pleasure,2010-07-20,0.841,0.783,6,-4.915,0,0.0432,0.106,2.49e-06,0.0528,0.514,94.989,4
05WVKTdZhlIMX4qqMLuo0f,BELLAKEO,"Peso Pluma, Anitta",14,2,0,VE,2024-02-14,95,True,197333,BELLAKEO,2023-12-07,0.72,0.88,9,-2.834,1,0.101,0.0562,0.06,0.153,0.463,180.011,4
2CeKVsFFXG4QzA415QygGb,Feliz Cumpleaños Ferxxo,Feid,15,0,1,VE,2024-02-14,88,False,155960,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,2022-09-14,0.865,0.573,5,-5.501,1,0.0678,0.0863,0.0,0.305,0.563,94.999,4
2kz1YOhJiNubjigR1gB1VX,DILUVIO,Rauw Alejandro,16,-2,-5,VE,2024-02-14,91,True,197052,PLAYA SATURNO,2023-07-07,0.845,0.795,9,-3.502,0,0.0681,0.343,1.78e-05,0.224,0.681,94.969,4
7ABLbnD53cQK00mhcaOUVG,LALA,Myke Towers,17,0,7,VE,2024-02-14,92,True,197920,LA VIDA ES UNA,2023-03-23,0.708,0.737,1,-4.045,1,0.0436,0.0739,0.00162,0.0955,0.607,91.986,4
4bw8mcDUSRWfQo63ZTYRnU,Según Quién,"Maluma, Carin Leon",18,0,1,VE,2024-02-14,90,True,142334,Don Juan,2023-08-25,0.909,0.762,9,-3.974,1,0.0643,0.434,0.0,0.0856,0.843,101.987,3
7chTH3GBjjAyagf0SPCZDL,SI SABE FERXXO,"Blessd, Feid",19,0,-4,VE,2024-02-14,84,True,152500,SI SABE,2024-01-25,0.726,0.831,8,-2.035,0,0.12,0.0139,3.71e-06,0.0891,0.489,95.997,4
5jt25aFjW2kNoBqaEVaz5W,LA INOCENTE,"Mora, Feid",20,0,-2,VE,2024-02-14,87,True,202173,MICRODOSIS,2022-04-01,0.757,0.789,5,-3.46,0,0.0583,0.307,0.0,0.0717,0.464,91.911,4
3Cx4BsDd4q0GCVBJ5CAw2K,No Te Quieren Conmigo,"Gaby Music, Lunay, Luar La L",21,0,-9,VE,2024-02-14,89,False,252040,No Te Quieren Conmigo,2023-12-15,0.76,0.646,6,-5.009,1,0.068,0.361,0.000109,0.254,0.576,97.917,4
3tt9i3Hhzq84dPS8H7iSiJ,La Bachata,Manuel Turizo,22,2,3,VE,2024-02-14,87,False,162637,2000,2023-03-17,0.835,0.679,7,-5.329,0,0.0364,0.583,1.98e-06,0.218,0.85,124.98,4
559YUIWxUc8Mx4lsla13Ff,MODELITO,"Mora, YOVNGCHIMI",23,0,-3,VE,2024-02-14,84,True,190496,PARAÍSO,2022-11-03,0.711,0.752,7,-7.574,0,0.2,0.191,0.0106,0.338,0.528,145.047,4
3cDyocF0Ibdfs1SFQk5cLZ,Lollipop,Darell,24,3,3,VE,2024-02-14,88,True,199946,EVERYBODY GO TO THE DISCOTEK,2023-07-28,0.822,0.711,6,-4.943,1,0.0668,0.179,1.46e-05,0.083,0.934,102.984,4
5XVdHRf4CAJ2Jm0uMIy5qY,La Víctima,Xavi,25,0,-2,VE,2024-02-14,96,True,156345,La Víctima,2023-08-17,0.778,0.835,11,-3.598,0,0.0767,0.152,0.0,0.109,0.666,140.082,4
6irysuQyZWd7Bjj7ePiOs2,Holanda,Jhayco,26,-4,0,VE,2024-02-14,87,True,231693,Holanda,2023-07-28,0.831,0.759,1,-3.627,0,0.0502,0.277,0.0,0.125,0.244,107.961,4
4MjDJD8cW7iVeWInc2Bdyj,MONACO,Bad Bunny,27,-1,-5,VE,2024-02-14,93,True,267194,nadie sabe lo que va a pasar mañana,2023-10-13,0.787,0.621,4,-5.009,0,0.068,0.15,0.000402,0.58,0.13,139.056,4
54zcJnb3tp9c5OVKREZ1Is,MI EX TENÍA RAZÓN,KAROL G,28,0,11,VE,2024-02-14,88,False,154374,MAÑANA SERÁ BONITO (BICHOTA SEASON),2023-08-10,0.634,0.725,5,-4.945,0,0.0587,0.0776,0.0,0.211,0.795,159.845,4
0sfk352FO8bJUjWjIsyzSR,DONDE SE APRENDE A QUERER?,Mora,29,1,0,VE,2024-02-14,83,False,144427,ESTRELLA,2023-08-28,0.722,0.519,8,-10.142,1,0.297,0.555,0.0,0.118,0.779,170.058,4
1zsPaEkglFvxjAhrM8yhpr,Hey Mor,"Ozuna, Feid",30,1,-2,VE,2024-02-14,87,False,196600,OzuTochi,2022-10-07,0.901,0.589,1,-6.713,0,0.289,0.00302,0.000237,0.0992,0.399,98.002,4
64CxbY7HD7nOtmfoaiWYMT,Dame Un Break,Rawayana,31,2,13,VE,2024-02-14,65,False,200598,¿Quién trae las cornetas?,2023-09-21,0.863,0.599,3,-7.268,0,0.105,0.137,0.00154,0.116,0.439,115.028,4
0p0cOpBujR114Wirv5AM7W,Narcotics (with Bryant Myers),"Dei V, Bryant Myers",32,-3,-11,VE,2024-02-14,85,True,173991,Narcotics (with Bryant Myers),2023-09-14,0.711,0.718,1,-5.671,1,0.0994,0.379,0.0,0.119,0.689,159.953,4
0DWdj2oZMBFSzRsi2Cvfzf,TQG,"KAROL G, Shakira",33,1,17,VE,2024-02-14,88,True,197933,MAÑANA SERÁ BONITO,2023-02-24,0.72,0.63,4,-3.547,0,0.277,0.673,0.0,0.0936,0.607,179.974,4
0CYTGMBYkwUxrj1MWDLrC5,CHORRITO PA LAS ANIMAS,Feid,34,1,6,VE,2024-02-14,85,True,168133,SIXDO,2022-12-02,0.743,0.831,8,-4.042,0,0.0584,0.114,6.43e-05,0.35,0.609,95.975,4
05sO6FK8E9l2cfwnEUTjHq,CUAL ES ESA,"Feid, Pirlo",35,4,-1,VE,2024-02-14,83,True,172506,FERXXOCALIPSIS,2023-12-01,0.916,0.481,6,-4.483,0,0.194,0.0179,0.0,0.121,0.714,95.998,4
1txhQHV26PyOJJarkYtkOn,TU$$I (with Dei V),"YOVNGCHIMI, Dei V",36,-4,-6,VE,2024-02-14,74,True,163200,WLGS,2023-12-08,0.535,0.603,10,-7.393,0,0.0668,0.294,0.0,0.13,0.428,89.724,4
0T2pB7P1VdXPhLdQZ488uH,Normal,Feid,37,-1,-4,VE,2024-02-14,85,True,171880,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,2022-09-14,0.709,0.56,4,-4.867,0,0.171,0.034,0.0,0.315,0.541,170.082,4
39L3LdlHS3gqB62HPWaJRg,NO ME QUIERO CASAR,Bad Bunny,38,-1,-7,VE,2024-02-14,85,True,225654,nadie sabe lo que va a pasar mañana,2023-10-13,0.914,0.698,1,-5.228,1,0.115,0.32,8.76e-06,0.083,0.757,99.011,4
4PA1wK0leCjmRZlP5dQ8Lv,El Cielo,"Sky Rompiendo, Feid, Myke Towers",39,2,4,VE,2024-02-14,85,True,191320,El Cielo,2023-06-02,0.715,0.642,10,-7.492,0,0.0515,0.0687,0.0,0.0997,0.169,105.964,4
0EhuGnOS6fTc5l5UNtDEH2,POLARIS - Remix,"Saiko, Quevedo, Feid, Mora",40,2,-3,VE,2024-02-14,83,True,288000,POLARIS (Remix),2023-06-08,0.623,0.799,8,-4.152,0,0.0713,0.153,0.0,0.365,0.552,169.901,4
2Yc3MHpZ9R5UCIz78E20AQ,ALAKRAN,Feid,41,-1,9,VE,2024-02-14,82,False,90613,FERXXOCALIPSIS,2023-12-01,0.692,0.633,7,-3.085,0,0.0721,0.039,4.09e-05,0.118,0.319,98.088,4
6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,"Bad Bunny, Chencho Corleone",42,5,8,VE,2024-02-14,89,True,178567,Un Verano Sin Ti,2022-05-06,0.911,0.712,1,-5.105,0,0.0817,0.0901,2.68e-05,0.0933,0.425,92.005,4
0QRHOAeU8JRaVVn3UoZBih,REINA,"Mora, Saiko",43,-5,-5,VE,2024-02-14,84,True,211879,ESTRELLA,2023-08-28,0.724,0.578,10,-7.117,1,0.0819,0.632,1.06e-06,0.0943,0.757,167.985,4
3lfjd8A0DkB84yrvjzkbry,Hora Loca,"Rawayana, Monsieur Periné",44,6,6,VE,2024-02-14,65,False,191825,¿Quién trae las cornetas?,2023-09-21,0.787,0.686,5,-7.978,0,0.0935,0.04,2.18e-05,0.107,0.836,90.003,4
0P0BTqkBQuAlzbwbTEV57m,Binikini,"Rawayana, Danny Ocean",45,5,5,VE,2024-02-14,66,False,183253,¿Quién trae las cornetas?,2023-09-21,0.777,0.514,10,-9.616,0,0.065,0.168,0.0,0.121,0.875,79.492,4
3nNmRE0DxHC6ZaKkrpUumS,FINA,"Bad Bunny, Young Miko",46,-2,-10,VE,2024-02-14,87,True,216327,nadie sabe lo que va a pasar mañana,2023-10-13,0.847,0.724,1,-5.41,1,0.298,0.0869,1.11e-06,0.118,0.396,94.601,4
3HqcNJdZ2seoGxhn0wVNDK,PROVENZA,KAROL G,47,-1,3,VE,2024-02-14,86,False,207626,MAÑANA SERÁ BONITO,2023-02-24,0.87,0.517,1,-7.918,1,0.0475,0.576,0.00553,0.11,0.54,111.002,4
0sFyqFZE8YkkOMA9IFZ3S6,BAD BOY,"Chris Jedi, Gaby Music, Dei V, Anuel AA, Ozuna",48,2,2,VE,2024-02-14,65,True,235146,BAD BOY,2024-02-07,0.766,0.711,1,-4.892,0,0.0843,0.334,0.000111,0.418,0.633,94.972,4
2HRgqmZQC0MC7GeNuDIXHN,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",49,0,-1,VE,2024-02-14,90,True,183550,GOLDEN,2023-11-03,0.79,0.831,11,-4.185,1,0.044,0.312,0.0,0.0797,0.872,124.987,4
35ttE4t8lQZA2vuCYDg4G7,M.A.I,Milo j,50,0,-18,VE,2024-02-14,87,False,184027,111,2023-11-30,0.364,0.572,10,-5.861,0,0.0341,0.758,0.0,0.229,0.514,80.363,4
2E9bJ7vsFylaYwLwf6dH4f,Cupido,"Engel Montaz, Kuv507, Latinnites Music",1,2,49,UY,2024-02-14,70,False,215000,Cupido,2023-02-14,0.914,0.607,11,-5.244,1,0.163,0.0881,4.2e-06,0.263,0.635,96.041,4
1kqH58eGh2ZTOHwqBIB2tM,Una Foto Remix (feat. Emilia),"Mesita, Nicki Nicole, Tiago PZK, Emilia",2,0,-1,UY,2024-02-14,91,False,243898,Una Foto Remix (feat. Emilia),2024-01-05,0.76,0.703,6,-3.667,1,0.0631,0.313,0.0,0.0784,0.739,96.033,4
7JKptWv4YXmievid0HajID,HOLA PERDIDA,"Luck Ra, KHEA",3,-2,-1,UY,2024-02-14,72,False,166536,QUE NOS FALTE TODO,2024-02-02,0.482,0.792,2,-5.861,0,0.0859,0.182,0.0,0.744,0.572,154.932,4
6gV8ALkSHfJi7Bprabr1FC,Inocente,"Roze Oficial, Peipper",4,1,0,UY,2024-02-14,83,False,171500,Inocente,2023-12-01,0.615,0.728,11,-4.136,1,0.0752,0.485,0.0,0.0672,0.84,89.681,4
357iDuZ0IXAAg3Aj7UszqO,Buscando Money,"TWENTY SIX, Tayson Kryss",5,2,1,UY,2024-02-14,84,False,150000,Buscando Money,2023-07-21,0.817,0.812,9,-6.674,0,0.057,0.0895,0.536,0.0669,0.725,128.028,4
6VciS3dRMpZhJiDxT8ArFi,"Young Miko: Bzrp Music Sessions, Vol. 58","Bizarrap, Young Miko",6,2,-3,UY,2024-02-14,95,False,187172,"Young Miko: Bzrp Music Sessions, Vol. 58",2024-01-10,0.704,0.571,7,-8.212,0,0.156,0.588,0.0,0.117,0.443,96.016,4
6vRQqxOhUFd78p5tL8jXr7,La Morocha,"Luck Ra, BM",7,-3,3,UY,2024-02-14,69,False,134144,QUE NOS FALTE TODO,2024-02-02,0.757,0.768,7,-5.752,1,0.034,0.0954,0.0,0.279,0.972,149.099,4
7bywjHOc0wSjGGbj04XbVi,LUNA,"Feid, ATL Jacob",8,1,-1,UY,2024-02-14,97,False,196800,FERXXOCALIPSIS,2023-12-01,0.774,0.86,7,-2.888,0,0.13,0.131,0.0,0.116,0.446,100.019,4
5wcghdKONQcc5TKx9jCcns,ROZE | DJ TAO Turreo Sessions #22,"DJ Tao, Roze Oficial",9,-3,-4,UY,2024-02-14,83,False,155291,ROZE | DJ TAO Turreo Sessions #22,2023-11-23,0.814,0.63,5,-3.69,0,0.0881,0.0805,0.0,0.101,0.702,89.974,4
6Es8Sk3xe1HiJ2MXCfHHwR,La_Original.mp3,"Emilia, TINI",10,0,-1,UY,2024-02-14,85,False,140625,.mp3,2023-11-03,0.833,0.809,5,-2.751,0,0.0381,0.0836,0.0,0.112,0.905,128.055,4
0kVpyCPMT52a05026zHGiq,Sin Querer,"Fer Vazquez, Flor Alvarez",11,2,1,UY,2024-02-14,81,True,141071,Sin Querer,2023-12-14,0.715,0.541,9,-6.909,0,0.041,0.2,0.0,0.138,0.735,83.975,4
1TyBUtMxdmRfXhW3MmbxtQ,QUE ME FALTE TODO,"Luck Ra, Abel Pintos",12,-1,2,UY,2024-02-14,69,False,165918,QUE NOS FALTE TODO,2024-02-02,0.731,0.855,3,-5.115,0,0.0513,0.0935,0.0,0.688,0.966,148.042,4
1xxtsuafCIJm7WPQ1tdDDi,Bronceado - Remix,"Marama, MYA, Robleis",13,-1,-5,UY,2024-02-14,83,False,156631,Bronceado (Remix),2023-12-13,0.613,0.775,0,-4.241,1,0.032,0.254,0.0,0.275,0.727,142.437,3
5f4mOETLngamMDTJnbF9s7,Exclusive.mp3,Emilia,14,2,-3,UY,2024-02-14,84,False,120600,.mp3,2023-11-03,0.858,0.677,8,-4.294,1,0.118,0.106,0.0,0.246,0.584,100.046,4
0H9WU0OIXPpbOVgzzOanXb,Ni Una Ni Dos,BM,15,0,2,UY,2024-02-14,82,True,158535,Ni Una Ni Dos,2023-06-28,0.781,0.601,7,-5.817,1,0.0459,0.513,0.0,0.268,0.853,88.06,4
1gAPIjqunPXRA4y1kYZi0q,Besos con Fernet,"Rusherking, Marama",16,-2,-3,UY,2024-02-14,82,False,147375,Besos con Fernet,2023-11-07,0.742,0.692,11,-3.687,1,0.0469,0.179,0.0,0.188,0.897,100.03,4
7HrgGbnNKZKhBL70aFKpXk,Linda - Remix,"Marka Akme, DJ Tao, Lauty Gram, Migrantes, Peipper",17,0,-1,UY,2024-02-14,82,False,234105,Linda (Remix),2023-09-27,0.78,0.63,9,-4.719,1,0.105,0.307,0.0,0.18,0.789,87.999,4
35ttE4t8lQZA2vuCYDg4G7,M.A.I,Milo j,18,2,-3,UY,2024-02-14,87,False,184027,111,2023-11-30,0.364,0.572,10,-5.861,0,0.0341,0.758,0.0,0.229,0.514,80.363,4
0mJRX0WnqWlu8Boe7gpQ1P,Tal Para Cual,"Salastkbron, Omar Varela",19,0,-1,UY,2024-02-14,77,False,151224,Tal Para Cual,2024-01-11,0.857,0.708,10,-2.632,0,0.0402,0.352,0.0,0.1,0.914,98.009,4
4wS0TnQzVkY9ML1BPKpOk1,Piel,"Tiago PZK, Ke Personajes",20,2,29,UY,2024-02-14,75,True,141079,Piel,2024-02-01,0.646,0.907,0,-1.617,1,0.0593,0.422,0.0,0.14,0.816,168.004,4
04sktg3deiYUweHfbFUZTM,El Amor De Mi Vida,"Los Ángeles Azules, Maria Becerra",21,0,-2,UY,2024-02-14,61,False,184586,El Amor De Mi Vida,2023-08-18,0.618,0.793,11,-4.013,0,0.0493,0.163,0.0,0.0822,0.688,88.01,4
3tiJUOfAEqIrLFRQgGgdoY,Un Finde | CROSSOVER #2,"Big One, FMK, Ke Personajes",22,-4,1,UY,2024-02-14,85,False,162500,Un Finde | CROSSOVER #2,2023-04-04,0.499,0.519,11,-8.199,1,0.0595,0.109,0.0,0.276,0.848,192.147,4
6Z28dALKtAgZ7AZRfjMQjY,Mentiras | CROSSOVER #3,"Big One, Ulises Bueno, Rusherking",23,0,-1,UY,2024-02-14,80,False,168000,Mentiras | CROSSOVER #3,2023-07-25,0.736,0.512,11,-10.957,1,0.0771,0.00705,0.0,0.197,0.802,149.987,4
4jn3R3KF5hx2fCiXlj89yE,FLECHAZO EN EL CENTRO,"YSY A, Bhavi, Milo j",24,0,-4,UY,2024-02-14,82,False,185241,TU DUO FAVORITO,2023-09-06,0.767,0.607,5,-6.875,0,0.0516,0.0927,0.0,0.112,0.38,104.98,4
6XjDF6nds4DE2BBbagZol6,Gata Only,"FloyyMenor, Cris Mj",25,4,25,UY,2024-02-14,81,True,222000,Gata Only,2024-02-02,0.791,0.499,8,-8.472,0,0.0509,0.446,2.41e-05,0.0899,0.669,99.986,4
2xbH0CuDbid800YW5nMPzR,SINVERGÜENZA - con Angela Torres,"Emanero, Karina, j mena, Angela Torres",26,-1,-5,UY,2024-02-14,80,False,217490,SINVERGÜENZA - con Angela Torres,2023-12-05,0.729,0.807,0,-4.468,1,0.0307,0.111,0.0,0.145,0.654,94.021,4
7iUtQNMRB8ZkKC4AmEuCJC,LA FALDA,Myke Towers,27,1,23,UY,2024-02-14,92,True,174229,LVEU: VIVE LA TUYA...NO LA MIA,2023-09-18,0.8,0.738,7,-4.26,1,0.0691,0.372,0.00877,0.19,0.267,103.008,4
4sl3IoHskl2Kbdy27gZ4yn,Una Foto,Mesita,28,-2,4,UY,2024-02-14,79,False,122500,Una Foto,2023-08-15,0.811,0.649,6,-5.089,1,0.111,0.343,0.0,0.121,0.756,96.076,4
4ZXZub1pPCWib6xlSHiTj6,Quiero Creer,"Luck Ra, La T y La M, Rusherking",29,-2,1,UY,2024-02-14,63,False,145054,QUE NOS FALTE TODO,2024-02-02,0.682,0.624,1,-3.714,1,0.0592,0.274,0.0,0.106,0.928,91.084,3
7iQXYTyuG13aoeHxGG28Nh,PERRO NEGRO,"Bad Bunny, Feid",30,4,-4,UY,2024-02-14,96,True,162767,nadie sabe lo que va a pasar mañana,2023-10-13,0.911,0.778,5,-2.248,1,0.262,0.0887,2.16e-05,0.179,0.345,96.057,4
673exMTKtkaNosGrNAikth,Tu y Yo,LA NUEVA ESCUELA,31,-1,2,UY,2024-02-14,60,False,127628,Tu y Yo,2022-12-30,0.569,0.707,8,-4.005,1,0.079,0.106,0.0,0.0403,0.765,75.161,4
7pNzulQGBP6v2g4A2KnAJ6,PRINCESITA DE ...,"Jere Klein, Nickoog Clk, Lucky Brown, El BAI",32,0,-5,UY,2024-02-14,85,True,162397,ÉNFASIS,2023-12-01,0.877,0.647,9,-4.63,0,0.15,0.0208,1.14e-06,0.048,0.828,97.973,4
48Pf7zioiN5Npe8EjDgoss,Que Dolor,LA NUEVA ESCUELA,33,-2,1,UY,2024-02-14,59,False,181745,Que Dolor,2023-02-01,0.61,0.855,7,-4.166,1,0.0548,0.129,0.0,0.0571,0.819,131.18,4
6hv8hai0yo19JF2c6pppj6,GTA.mp3,Emilia,34,1,-10,UY,2024-02-14,77,False,151653,.mp3,2023-11-03,0.882,0.783,7,-4.023,0,0.0985,0.0605,4.74e-05,0.141,0.555,127.035,4
5O9IqFNUVtjRlDpdKex3YH,Ahi Ahi,El negro tecla,35,-2,4,UY,2024-02-14,79,True,176796,Ahi Ahi,2021-12-08,0.781,0.573,7,-6.439,0,0.107,0.373,0.0,0.117,0.516,89.911,4
6gT5ISEKzUVT8eTy0f3GvU,"Ya no me duele :,)","Bauti Mascia, Cele Arrabal",36,1,6,UY,2024-02-14,70,False,157021,"Ya no me duele :,)",2023-12-14,0.664,0.748,11,-5.981,0,0.0435,0.257,1.05e-06,0.0791,0.779,135.245,3
0u6JsFiEEXb6kaF0oqyeFi,Ya No Vuelvas (Versión Cuarteto),"Luck Ra, La K'onga, Ke Personajes",37,-1,0,UY,2024-02-14,66,False,204000,QUE NOS FALTE TODO,2024-02-02,0.736,0.902,1,-4.575,1,0.0832,0.223,0.0,0.375,0.554,149.945,4
6XbtvPmIpyCbjuT0e8cQtp,Columbia,Quevedo,38,2,-10,UY,2024-02-14,92,False,186000,Columbia,2023-07-07,0.668,0.712,5,-5.927,1,0.0381,0.369,2.13e-05,0.108,0.264,100.02,4
1lSayCmr2lS6ndxELoabIG,Lágrimas | CROSSOVER #4,"Big One, TINI, BM",39,7,-14,UY,2024-02-14,78,False,167419,Lágrimas | CROSSOVER #4,2023-10-10,0.771,0.656,5,-4.078,0,0.065,0.0863,0.0,0.115,0.609,93.069,4
2bNCiY24Eh4saMcc23bvUN,ADIÓS,Maria Becerra,40,1,3,UY,2024-02-14,79,True,160856,LA NENA DE ARGENTINA,2022-12-08,0.747,0.765,9,-4.184,0,0.0547,0.374,4.66e-06,0.202,0.514,98.012,4
3cDyocF0Ibdfs1SFQk5cLZ,Lollipop,Darell,41,4,-10,UY,2024-02-14,88,True,199946,EVERYBODY GO TO THE DISCOTEK,2023-07-28,0.822,0.711,6,-4.943,1,0.0668,0.179,1.46e-05,0.083,0.934,102.984,4
3Cx4BsDd4q0GCVBJ5CAw2K,No Te Quieren Conmigo,"Gaby Music, Lunay, Luar La L",42,0,-13,UY,2024-02-14,89,False,252040,No Te Quieren Conmigo,2023-12-15,0.76,0.646,6,-5.009,1,0.068,0.361,0.000109,0.254,0.576,97.917,4
7w7BrPbOjF5OxChs2dxFve,En La Intimidad | CROSSOVER #1,"Big One, Emilia, Callejero Fino",43,1,-3,UY,2024-02-14,78,False,165854,En La Intimidad | CROSSOVER #1,2023-02-01,0.804,0.555,1,-4.991,1,0.107,0.0924,0.0,0.0699,0.64,89.946,4
0Xbz33Mggb4NV2A1vabjJx,Una Noche Contigo - Remix,"Marama, DJ Tao, Lauty Gram, Roze Oficial",44,-6,4,UY,2024-02-14,71,False,174000,Una Noche Contigo (Remix),2024-01-24,0.774,0.644,8,-7.238,1,0.0583,0.142,0.0,0.105,0.715,110.035,4
6PMapQ7YSxkhAgNOvvoiWs,Bad Boy,"Sayian Jimmy, Nysix Music",45,-2,-9,UY,2024-02-14,75,True,159101,Controlando el Ki,2023-11-10,0.577,0.513,10,-7.653,0,0.0541,0.0613,0.0,0.338,0.502,177.939,4
11PV8CaPqlto9Uejx92C35,OJITOS ROJOS,"Grupo Frontera, Ke Personajes",46,-7,-11,UY,2024-02-14,81,False,221601,El Comienzo,2023-08-25,0.721,0.782,11,-3.51,1,0.045,0.251,0.0,0.107,0.77,90.001,4
7MVIfkyzuUmQ716j8U7yGR,Rara Vez,"Taiu, Milo j",47,1,-6,UY,2024-02-14,87,False,128677,Rara Vez,2023-02-08,0.838,0.708,5,-4.668,0,0.166,0.176,0.0,0.343,0.96,119.984,4
3oNnzH6hmqIGIhJ1NcHlrh,CORAZÓN VACÍO,Maria Becerra,48,2,-4,UY,2024-02-14,83,False,160535,CORAZÓN VACÍO,2023-06-22,0.681,0.792,1,-4.795,1,0.0587,0.334,2.05e-06,0.295,0.4,98.09,4
7xX7bER73YZSE4m76OpMXV,Salgo a Bailar,"FMK, Emilia",49,-2,-11,UY,2024-02-14,78,False,157830,Salgo a Bailar,2023-07-14,0.73,0.656,10,-2.628,1,0.0454,0.012,0.0,0.0872,0.694,137.829,3
1smRP4zRit7A6ZDQXkFJWC,Le Gustan lo' Flaites,"El Joan, Celso El Potente",50,-1,-3,UY,2024-02-14,80,True,183328,Le Gustan lo' Flaites,2023-03-17,0.73,0.697,9,-3.067,1,0.0658,0.079,0.0,0.0494,0.42,94.944,4
4m4BHvDfzIgj5LbQLuFiIp,CARNIVAL,"Kanye West, Ty Dolla $ign",1,0,49,US,2024-02-14,82,True,264324,VULTURES 1,2024-02-09,0.596,0.81,1,-5.745,1,0.152,0.192,0.0,0.338,0.29,148.241,4
0Z7nGFVCLfixWctgePsRk9,TEXAS HOLD 'EM,Beyoncé,2,48,48,US,2024-02-14,0,True,235636,TEXAS HOLD 'EM,2024-02-11,0.725,0.709,2,-6.514,1,0.072,0.588,0.0,0.135,0.353,110.024,4
5rlXuCLnMdfo85079qXHoz,FUK SUMN,"Kanye West, Ty Dolla $ign",3,-1,47,US,2024-02-14,80,True,209577,VULTURES 1,2024-02-09,0.775,0.817,4,-2.825,0,0.147,0.132,0.0,0.053,0.463,142.092,4
4E3XDKil4ElJt6sXuz5cc6,BURN,"Kanye West, Ty Dolla $ign",4,2,46,US,2024-02-14,80,True,111458,VULTURES 1,2024-02-09,0.594,0.885,4,-6.21,0,0.394,0.0158,6.29e-06,0.856,0.735,105.017,4
6tNQ70jh4OwmPGpYy6R2o9,Beautiful Things,Benson Boone,5,2,-4,US,2024-02-14,96,False,180304,Beautiful Things,2024-01-18,0.472,0.471,10,-5.692,1,0.0603,0.151,0.0,0.14,0.219,105.029,3
